date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:26:23	20871/20871	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:23%20GMT	https://laravel-admin.org/docs/zh/2.x/model-table-data	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-table-data.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:24	16716/16716	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:24%20GMT	https://laravel-admin.org/docs/zh/2.x/model-table-hotkeys	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-table-hotkeys.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:25	20334/20334	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:25%20GMT	https://laravel-admin.org/docs/zh/2.x/model-table-soft-deletes	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-table-soft-deletes.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:25	21224/21224	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:25%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:27	49376/49376	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:26%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-fields	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-fields.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:28	27498/27498	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:27%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-upload	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-upload.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:29	39110/39110	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:29%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-json-fields	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-json-fields.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:32	31930/31930	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:30%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-relationships	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-relationships.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:32	21092/21092	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:32%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-linkage	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-linkage.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:34	24626/24626	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:33%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-field-management	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-field-management.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:35	18797/18797	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:35%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-validation	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-validation.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:36	18111/18111	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:36%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-callback	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-callback.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:37	16926/16926	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:37%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-init	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-init.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:38	17594/17594	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:38%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-layout	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-layout.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:39	20492/20492	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:39%20GMT	https://laravel-admin.org/docs/zh/2.x/model-show	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-show.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:40	22531/22531	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:40%20GMT	https://laravel-admin.org/docs/zh/2.x/model-show-fields	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-show-fields.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:41	19403/19403	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:41%20GMT	https://laravel-admin.org/docs/zh/2.x/model-show-relationship	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-show-relationship.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:42	17981/17981	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:42%20GMT	https://laravel-admin.org/docs/zh/2.x/model-show-extension	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-show-extension.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:43	19441/19441	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:43%20GMT	https://laravel-admin.org/docs/zh/2.x/model-tree	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-tree.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:44	24691/24691	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:44%20GMT	https://laravel-admin.org/docs/zh/2.x/data-form	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/data-form.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:45	20438/20438	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:45%20GMT	https://laravel-admin.org/docs/zh/2.x/frontend-assets	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/frontend-assets.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:46	21478/21478	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:46%20GMT	https://laravel-admin.org/docs/zh/2.x/view-rendering	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/view-rendering.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:47	18319/18319	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:46%20GMT	https://laravel-admin.org/docs/zh/2.x/vuejs-usage	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/vuejs-usage.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:48	18216/18216	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:48%20GMT	https://laravel-admin.org/docs/zh/2.x/localization	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/localization.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:50	33047/33047	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:49%20GMT	https://laravel-admin.org/docs/zh/2.x/extension-development	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/extension-development.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:51	22770/22770	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:51%20GMT	https://laravel-admin.org/docs/zh/2.x/commands	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/commands.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:52	18188/18188	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:51%20GMT	https://laravel-admin.org/docs/zh/2.x/content-message	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/content-message.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:52	22272/22272	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:52%20GMT	https://laravel-admin.org/docs/zh/2.x/widgets	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/widgets.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:53	21168/21168	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:53%20GMT	https://laravel-admin.org/docs/zh/2.x/custom-navbar	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/custom-navbar.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:54	22263/22263	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:54%20GMT	https://laravel-admin.org/docs/zh/2.x/qa	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/qa.html	(from https://laravel-admin.org/docs/zh/2.x)
17:26:56	17176/17176	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:55%20GMT	https://laravel-admin.org/docs/zh/1.x/LICENSE	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/1.x/LICENSE.html	(from https://laravel-admin.org/docs/zh/1.x/README)
17:26:57	30023/30023	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:57%20GMT	https://laravel-admin.org/docs/zh/1.x/model-grid.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/1.x/model-grid-2.html	(from https://laravel-admin.org/docs/zh/1.x/quick-start)
17:26:58	20518/20518	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:58%20GMT	https://laravel-admin.org/docs/zh/1.x/model-show.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/1.x/model-show-2.html	(from https://laravel-admin.org/docs/zh/1.x/quick-start)
17:26:59	20498/20498	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:26:59%20GMT	https://laravel-admin.org/docs/zh/1.x/model-form.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/1.x/model-form-2.html	(from https://laravel-admin.org/docs/zh/1.x/quick-start)
17:27:02	11164/11164	---M--	200	added ('OK')	image/png	etag:%229cd91e1ebb71cc600a4d99234ef658dc%22	https://user-images.githubusercontent.com/1479100/63958324-b6243780-cabc-11e9-9572-827d04d6bd81.png	D:/laravel%20Admin%20docs/laravel%20Admin/user-images.githubusercontent.com/1479100/63958324-b6243780-cabc-11e9-9572-827d04d6bd81.png	(from https://laravel-admin.org/docs/zh/1.x/model-grid-column-display)
17:27:03	18400/18400	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:27:03%20GMT	https://laravel-admin.org/docs/zh/1.x/upgrading.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/1.x/upgrading-2.html	(from https://laravel-admin.org/docs/zh/1.x/qa)
17:27:04	25704/25704	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:27:03%20GMT	https://laravel-admin.org/docs/zh/1.x/model-form-field-management.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/1.x/model-form-field-management-2.html	(from https://laravel-admin.org/docs/zh/1.x/qa)
17:27:05	18271/18271	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:27:05%20GMT	https://laravel-admin.org/docs/zh/1.x/minify-css-js	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/1.x/minify-css-js.html	(from https://laravel-admin.org/docs/zh/1.x/changelog-v1.6.13.md)
17:27:07	161366/161366	---M--	200	added ('OK')	image/png	etag:%22b5b8b5ed75c4823099acb87bffffab6e%22	https://user-images.githubusercontent.com/1479100/54088116-42b72e00-4395-11e9-9f09-f6143703fed0.png	D:/laravel%20Admin%20docs/laravel%20Admin/user-images.githubusercontent.com/1479100/54088116-42b72e00-4395-11e9-9f09-f6143703fed0.png	(from https://laravel-admin.org/docs/zh/1.x/changelog-v1.6.10.md)
17:27:09	17186/17186	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:27:09%20GMT	https://laravel-admin.org/docs/zh/2.x/LICENSE	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/LICENSE.html	(from https://laravel-admin.org/docs/zh/2.x/README)
17:27:10	10263/10263	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Jan%202024%2011:27:10%20GMT	https://laravel-admin.org/docs/zh/1.x/model-table.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/1.x/model-table.md	(from https://laravel-admin.org/docs/zh/2.x/quick-start)
17:27:10	526474/526474	---M--	200	added ('OK')	image/gif	etag:%22e04c262b4222af88d18f8cb05bd84d72%22	https://user-images.githubusercontent.com/1479100/54087608-7a22dc00-438f-11e9-8169-51672b250d40.gif	D:/laravel%20Admin%20docs/laravel%20Admin/user-images.githubusercontent.com/1479100/54087608-7a22dc00-438f-11e9-8169-51672b250d40.gif	(from https://laravel-admin.org/docs/zh/1.x/changelog-v1.6.10.md)
17:27:11	31474/31474	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:27:11%20GMT	https://laravel-admin.org/docs/zh/2.x/model-table.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-table-2.html	(from https://laravel-admin.org/docs/zh/2.x/model-form-relationships)
17:27:16	47584/47584	---MCZ	200	added ('OK')	image/png	etag:W/%225f53022d-b9e0%22	https://laravel-admin.org/images/docs/vue-number-input.png	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/images/docs/vue-number-input.png	(from https://laravel-admin.org/docs/zh/2.x/vuejs-usage)
17:27:17	118473/118473	---MCZ	200	added ('OK')	image/png	etag:W/%225f52f4af-1cec9%22	https://laravel-admin.org/images/docs/chart001.png	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/images/docs/chart001.png	(from https://laravel-admin.org/docs/zh/2.x/view-rendering)
17:27:18	18412/18412	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:27:18%20GMT	https://laravel-admin.org/docs/zh/2.x/upgrading.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/upgrading-2.html	(from https://laravel-admin.org/docs/zh/2.x/qa)
17:27:19	24598/24598	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2011:27:19%20GMT	https://laravel-admin.org/docs/zh/2.x/model-form-field-management.md	D:/laravel%20Admin%20docs/laravel%20Admin/laravel-admin.org/docs/zh/2.x/model-form-field-management-2.html	(from https://laravel-admin.org/docs/zh/2.x/qa)
